Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String,Delta_Deaths,Doses_Admin,Delta_Doses_Admin
US,2/8/23,1351408,16338,,,626,,227705.26883351026,,,Maryland,24,84000024,USA,2023/02/08,8,14560215,0
US,2/9/23,1352156,16344,,,748,,227831.30297056396,,,Maryland,24,84000024,USA,2023/02/09,6,14575753,15538
US,2/10/23,1352861,16354,,,705,,227950.0918296854,,,Maryland,24,84000024,USA,2023/02/10,10,14575753,0
US,2/13/23,1353559,16360,,,698,,228067.70122495745,,,Maryland,24,84000024,USA,2023/02/13,6,14575753,0
US,2/14/23,1355092,16386,,,1533,,228326.00380798327,,,Maryland,24,84000024,USA,2023/02/14,26,14575753,0
US,2/15/23,1355614,16394,,,522,,228413.95811218387,,,Maryland,24,84000024,USA,2023/02/15,8,14575753,0
US,2/16/23,1356264,16398,,,650,,228523.4797553455,,,Maryland,24,84000024,USA,2023/02/16,4,14589408,13655
US,2/17/23,1356871,16408,,,607,,228625.7561205749,,,Maryland,24,84000024,USA,2023/02/17,10,14589408,0
US,2/21/23,1357408,16411,,,537,,228716.23784730997,,,Maryland,24,84000024,USA,2023/02/21,3,14589408,0
US,2/22/23,1359115,16438,,,1707,,229003.858531736,,,Maryland,24,84000024,USA,2023/02/22,27,14589408,0
US,2/23/23,1359586,16440,,,471,,229083.21959931927,,,Maryland,24,84000024,USA,2023/02/23,2,14589408,0
US,2/24/23,1360120,16448,,,534,,229173.19584154745,,,Maryland,24,84000024,USA,2023/02/24,8,14601166,11758
US,2/27/23,1360696,16458,,,576,,229270.24886687222,,,Maryland,24,84000024,USA,2023/02/27,10,14601166,0
US,2/28/23,1361777,16475,,,1081,,229452.3917841918,,,Maryland,24,84000024,USA,2023/02/28,17,14601166,0
US,3/1/23,1362196,16489,,,419,,229522.99112032217,,,Maryland,24,84000024,USA,2023/03/01,14,,
US,2/2/23,2200746,23771,,,7164,,264951.5664164927,,,Massachusetts,25,84000025,USA,2023/02/02,177,17968608,24872
US,2/9/23,2206312,23901,,,5566,,265621.6666546275,,,Massachusetts,25,84000025,USA,2023/02/09,130,17991517,22909
US,2/16/23,2211790,24029,,,5478,,266281.17242259416,,,Massachusetts,25,84000025,USA,2023/02/16,128,18010421,18904
US,2/23/23,2216870,24131,,,5080,,266892.76229139126,,,Massachusetts,25,84000025,USA,2023/02/23,102,18010421,0
US,3/1/23,2216870,24131,,,0,,266892.76229139126,,,Massachusetts,25,84000025,USA,2023/03/01,0,,
US,2/2/23,3030505,41690,,,0,,9011046.356040558,,,Michigan,26,84000026,USA,2023/02/02,0,18530880,16471
US,2/7/23,3036304,41809,,,5799,,9028289.37587345,,,Michigan,26,84000026,USA,2023/02/07,119,18530880,0
US,2/14/23,3043192,41868,,,6888,,9048770.47961702,,,Michigan,26,84000026,USA,2023/02/14,59,18548036,0
US,2/21/23,3049739,41957,,,6547,,9068237.63789361,,,Michigan,26,84000026,USA,2023/02/21,89,18561756,0
US,2/28/23,3057222,42096,,,7483,,9090487.94267194,,,Michigan,26,84000026,USA,2023/02/28,139,18574278,0
US,3/1/23,3057222,42096,,,0,,9090487.94267194,,,Michigan,26,84000026,USA,2023/03/01,0,,
US,2/2/23,1757399,14602,,,4307,,18100720.980533525,,,Minnesota,27,84000027,USA,2023/02/02,48,12658605,19554
US,2/9/23,1761893,14682,,,4494,,18147007.93078587,,,Minnesota,27,84000027,USA,2023/02/09,80,12676404,17799
US,2/16/23,1766860,14742,,,4967,,18198166.649500463,,,Minnesota,27,84000027,USA,2023/02/16,60,12692258,15854
US,2/23/23,1770117,14766,,,3257,,18231712.84375322,,,Minnesota,27,84000027,USA,2023/02/23,24,12692258,0
US,3/1/23,1770117,14766,,,0,,18231712.84375322,,,Minnesota,27,84000027,USA,2023/03/01,0,,
US,2/2/23,977790,13225,,,0,,3293331.0879083867,,,Mississippi,28,84000028,USA,2023/02/02,0,4276877,3557
US,2/7/23,981020,13257,,,3230,,3304210.1717750086,,,Mississippi,28,84000028,USA,2023/02/07,32,4276877,0
US,2/15/23,984614,13296,,,3594,,3316315.257662513,,,Mississippi,28,84000028,USA,2023/02/15,39,4280054,0
US,2/22/23,987105,13320,,,2491,,3324705.2879757495,,,Mississippi,28,84000028,USA,2023/02/22,24,4281232,0
US,3/1/23,989282,13351,,,2177,,3332037.723139104,,,Mississippi,28,84000028,USA,2023/03/01,31,,
US,2/2/23,1757386,22604,,,144,,584672.7616310018,,,Missouri,29,84000029,USA,2023/02/02,0,10417696,9296
US,2/3/23,1757505,22604,,,119,,584712.3522836155,,,Missouri,29,84000029,USA,2023/02/03,0,10417696,0
US,2/6/23,1757793,22612,,,288,,584808.1683168317,,,Missouri,29,84000029,USA,2023/02/06,8,10417696,0
US,2/7/23,1760830,22665,,,3037,,585818.5616948792,,,Missouri,29,84000029,USA,2023/02/07,53,10417696,0
US,2/8/23,1761012,22666,,,182,,585879.1121047589,,,Missouri,29,84000029,USA,2023/02/08,1,10417696,0
US,2/9/23,1761110,22667,,,98,,585911.7161716172,,,Missouri,29,84000029,USA,2023/02/09,1,10426460,8764
US,2/10/23,1761270,22668,,,160,,585964.9473011817,,,Missouri,29,84000029,USA,2023/02/10,1,10426460,0
US,2/11/23,1761345,22668,,,75,,585989.8993931651,,,Missouri,29,84000029,USA,2023/02/11,0,10426460,0
US,2/13/23,1761614,22670,,,269,,586079.3942297456,,,Missouri,29,84000029,USA,2023/02/13,2,10426460,0
US,2/14/23,1765249,22705,,,3635,,587288.7389545406,,,Missouri,29,84000029,USA,2023/02/14,35,10426460,0
US,2/15/23,1765524,22710,,,275,,587380.2299584798,,,Missouri,29,84000029,USA,2023/02/15,5,10426460,0
US,2/16/23,1765686,22711,,,162,,587434.1264771639,,,Missouri,29,84000029,USA,2023/02/16,1,10434332,7872
US,2/17/23,1765788,22711,,,102,,587468.0613222612,,,Missouri,29,84000029,USA,2023/02/17,0,10434332,0
US,2/20/23,1759717,22713,,,,,585448.2726498456,,,Missouri,29,84000029,USA,2023/02/20,2,10434332,0
US,2/21/23,1769468,22753,,,9751,,588692.3773022464,,,Missouri,29,84000029,USA,2023/02/21,40,10434332,0
US,2/22/23,1769674,22757,,,206,,588760.9123815608,,,Missouri,29,84000029,USA,2023/02/22,4,10434332,0
US,2/23/23,1769875,22759,,,201,,588827.7839880763,,,Missouri,29,84000029,USA,2023/02/23,2,10434332,0
US,2/24/23,1770025,22760,,,150,,588877.6881720431,,,Missouri,29,84000029,USA,2023/02/24,1,10441313,6981
US,2/27/23,1770462,22760,,,437,,589023.0756946662,,,Missouri,29,84000029,USA,2023/02/27,0,10441313,0
US,2/28/23,1773096,22795,,,2634,,589899.393165123,,,Missouri,29,84000029,USA,2023/02/28,35,10441313,0
US,3/1/23,1773151,22795,,,55,,589917.6913659108,,,Missouri,29,84000029,USA,2023/03/01,0,,
US,2/2/23,325752,3640,,,0,,201954.12275263484,,,Montana,30,84000030,USA,2023/02/02,0,1854474,3792
US,2/3/23,326354,3644,,,602,,202327.34035957843,,,Montana,30,84000030,USA,2023/02/03,4,1854474,0
US,2/10/23,327175,3645,,,821,,202836.32982021078,,,Montana,30,84000030,USA,2023/02/10,1,1855806,0
US,2/17/23,327877,3648,,,702,,203271.54370737757,,,Montana,30,84000030,USA,2023/02/17,3,1858104,0
US,2/24/23,328668,3651,,,791,,203761.93428394297,,,Montana,30,84000030,USA,2023/02/24,3,1858192,88
US,3/1/23,328668,3651,,,0,,203761.93428394297,,,Montana,30,84000030,USA,2023/03/01,0,,
US,2/2/23,560621,4765,,,904,,4098406.316251188,,,Nebraska,31,84000031,USA,2023/02/02,19,3777423,4852
US,2/9/23,561712,4790,,,1091,,4106382.04547116,,,Nebraska,31,84000031,USA,2023/02/09,25,3781669,4246
US,2/17/23,563028,4827,,,1316,,4116002.6317713284,,,Nebraska,31,84000031,USA,2023/02/17,37,3785849,0
US,2/21/23,563025,4828,,,,,4115980.7003435926,,,Nebraska,31,84000031,USA,2023/02/21,1,3785849,0
US,2/22/23,563028,4827,,,3,,4116002.6317713284,,,Nebraska,31,84000031,USA,2023/02/22,,3785849,0
US,2/23/23,564355,4879,,,1327,,4125703.6333065284,,,Nebraska,31,84000031,USA,2023/02/23,52,3785849,0
US,3/1/23,564355,4879,,,0,,4125703.6333065284,,,Nebraska,31,84000031,USA,2023/03/01,0,,
US,2/2/23,884189,11867,,,0,,1581280.8498461978,,,Nevada,32,84000032,USA,2023/02/02,0,5544497,5025
US,2/8/23,885416,11894,,,1227,,1583475.2128192289,,,Nevada,32,84000032,USA,2023/02/08,27,5544497,0
US,2/15/23,886694,11903,,,1278,,1585760.7840331926,,,Nevada,32,84000032,USA,2023/02/15,9,5548847,0
US,2/22/23,887801,11911,,,1107,,1587740.5393804994,,,Nevada,32,84000032,USA,2023/02/22,8,5552170,0
US,3/1/23,888983,11916,,,1182,,1589854.4244938837,,,Nevada,32,84000032,USA,2023/03/01,5,,
US,2/2/23,373862,2949,,,328,,866504.4268298335,,,New Hampshire,33,84000033,USA,2023/02/02,2,2946578,6300
US,2/3/23,373867,2949,,,5,,866516.0153896074,,,New Hampshire,33,84000033,USA,2023/02/03,0,2946578,0
US,2/7/23,374526,2958,,,659,,868043.387567793,,,New Hampshire,33,84000033,USA,2023/02/07,9,2946578,0
US,2/8/23,374526,2968,,,0,,868043.387567793,,,New Hampshire,33,84000033,USA,2023/02/08,10,2946578,0
US,2/9/23,374983,2962,,,457,,869102.5819311176,,,New Hampshire,33,84000033,USA,2023/02/09,,2951384,4806
US,2/14/23,375613,2971,,,630,,870562.7404626153,,,New Hampshire,33,84000033,USA,2023/02/14,9,2951384,0
US,2/15/23,375613,2972,,,0,,870562.7404626153,,,New Hampshire,33,84000033,USA,2023/02/15,1,2951384,0
US,2/16/23,375922,2973,,,309,,871278.9134566357,,,New Hampshire,33,84000033,USA,2023/02/16,1,2953871,2487
US,2/22/23,376513,2984,,,591,,872648.6812218977,,,New Hampshire,33,84000033,USA,2023/02/22,11,2953871,0
US,2/23/23,376862,2987,,,349,,873457.5626941083,,,New Hampshire,33,84000033,USA,2023/02/23,3,2953871,0
US,2/27/23,377427,2993,,,565,,874767.0699485468,,,New Hampshire,33,84000033,USA,2023/02/27,6,2956696,0
US,2/28/23,377435,2993,,,8,,874785.6116441849,,,New Hampshire,33,84000033,USA,2023/02/28,0,2956696,0
US,3/1/23,377435,2993,,,0,,874785.6116441849,,,New Hampshire,33,84000033,USA,2023/03/01,0,,
US,2/2/23,3006450,35814,,,1988,,2856023.255151187,,,New Jersey,34,84000034,USA,2023/02/02,8,19672387,21414
US,2/3/23,3008421,35821,,,1971,,2857895.6368092564,,,New Jersey,34,84000034,USA,2023/02/03,7,19672387,0
US,2/6/23,3013984,35831,,,5563,,2863180.293919272,,,New Jersey,34,84000034,USA,2023/02/06,10,19672387,0
US,2/7/23,3015666,35838,,,1682,,2864778.135598051,,,New Jersey,34,84000034,USA,2023/02/07,7,19672387,0
US,2/8/23,3017708,35847,,,2042,,2866717.964794285,,,New Jersey,34,84000034,USA,2023/02/08,9,19672387,0
US,2/9/23,3019723,35859,,,2015,,2868632.14492671,,,New Jersey,34,84000034,USA,2023/02/09,12,19689208,16821
US,2/10/23,3021244,35866,,,1521,,2870077.0421879604,,,New Jersey,34,84000034,USA,2023/02/10,7,19689208,0
US,2/13/23,3024957,35877,,,3713,,2873604.263444384,,,New Jersey,34,84000034,USA,2023/02/13,11,19689208,0
US,2/14/23,3026571,35887,,,1614,,2875137.507480977,,,New Jersey,34,84000034,USA,2023/02/14,10,19689208,0
US,2/15/23,3028051,35897,,,1480,,2876543.45616385,,,New Jersey,34,84000034,USA,2023/02/15,10,19689208,0
US,2/16/23,3029646,35911,,,1595,,2878058.6508592437,,,New Jersey,34,84000034,USA,2023/02/16,14,19704629,15421
US,2/17/23,3031258,35918,,,1612,,2879589.9949651835,,,New Jersey,34,84000034,USA,2023/02/17,7,19704629,0
US,2/21/23,3035281,35931,,,4023,,2883411.70547275,,,New Jersey,34,84000034,USA,2023/02/21,13,19704629,0
US,2/22/23,3036231,35940,,,950,,2884314.1725327023,,,New Jersey,34,84000034,USA,2023/02/22,9,19704629,0
US,2/23/23,3037609,35947,,,1378,,2885623.2247522967,,,New Jersey,34,84000034,USA,2023/02/23,7,19704629,0
US,2/24/23,3038713,35950,,,1104,,2886671.986472494,,,New Jersey,34,84000034,USA,2023/02/24,3,19717299,12670
US,2/27/23,3041017,35956,,,2304,,2888860.7065842096,,,New Jersey,34,84000034,USA,2023/02/27,6,19717299,0
US,2/28/23,3042227,35974,,,1210,,2890010.164628991,,,New Jersey,34,84000034,USA,2023/02/28,18,19717299,0
US,3/1/23,3043089,35982,,,862,,2890829.034740232,,,New Jersey,34,84000034,USA,2023/03/01,8,,
US,2/2/23,665237,8958,,,189,,867459.0548716879,,,New Mexico,35,84000035,USA,2023/02/02,0,4694024,5814
US,2/3/23,665422,8968,,,185,,867700.2920926351,,,New Mexico,35,84000035,USA,2023/02/03,10,4694024,0
US,2/6/23,665742,8977,,,320,,868117.5672856249,,,New Mexico,35,84000035,USA,2023/02/06,9,4694024,0
US,2/7/23,665895,8985,,,153,,868317.0769872731,,,New Mexico,35,84000035,USA,2023/02/07,8,4694024,0
US,2/8/23,666074,8991,,,179,,868550.4902983517,,,New Mexico,35,84000035,USA,2023/02/08,6,4694024,0
US,2/9/23,666309,8996,,,235,,868856.9267682036,,,New Mexico,35,84000035,USA,2023/02/09,5,4699161,5137
US,2/11/23,666445,9001,,,136,,869034.2687252243,,,New Mexico,35,84000035,USA,2023/02/11,5,4699161,0
US,2/13/23,666640,9004,,,195,,869288.5457959524,,,New Mexico,35,84000035,USA,2023/02/13,3,4699161,0
US,2/14/23,666948,9007,,,308,,869690.1731692051,,,New Mexico,35,84000035,USA,2023/02/14,3,4699161,0
US,2/15/23,667148,9007,,,200,,869950.9701648237,,,New Mexico,35,84000035,USA,2023/02/15,0,4699161,0
US,2/16/23,667335,9007,,,187,,870194.8153557271,,,New Mexico,35,84000035,USA,2023/02/16,0,4703379,4218
US,2/17/23,667506,9012,,,171,,870417.796786981,,,New Mexico,35,84000035,USA,2023/02/17,5,4703379,0
US,2/21/23,668109,9016,,,603,,871204.0997287711,,,New Mexico,35,84000035,USA,2023/02/21,4,4703379,0
US,2/22/23,668288,9017,,,179,,871437.5130398498,,,New Mexico,35,84000035,USA,2023/02/22,1,4703379,0
US,2/23/23,668518,9020,,,230,,871737.4295848112,,,New Mexico,35,84000035,USA,2023/02/23,3,4703379,0
US,2/24/23,668677,9020,,,159,,871944.763196328,,,New Mexico,35,84000035,USA,2023/02/24,0,4706584,3205
US,2/27/23,669109,9026,,,432,,872508.0847068642,,,New Mexico,35,84000035,USA,2023/02/27,6,4706584,0
US,2/28/23,669298,9030,,,189,,872754.5378677237,,,New Mexico,35,84000035,USA,2023/02/28,4,4706584,0
US,3/1/23,669476,9039,,,178,,872986.6471938243,,,New Mexico,35,84000035,USA,2023/03/01,9,,
US,2/2/23,6721124,76514,,,4185,,26978380.765062418,,,New York,36,84000036,USA,2023/02/02,37,44783348,49362
US,2/3/23,6725051,76546,,,3927,,26994143.619796894,,,New York,36,84000036,USA,2023/02/03,32,44783348,0
US,2/4/23,6726629,76546,,,1578,,27000477.662264682,,,New York,36,84000036,USA,2023/02/04,0,44783348,0
US,2/5/23,6727794,76546,,,1165,,27005153.935696222,,,New York,36,84000036,USA,2023/02/05,0,44783348,0
US,2/6/23,6732740,76587,,,4946,,27025007.024445068,,,New York,36,84000036,USA,2023/02/06,41,44783348,0
US,2/7/23,6734545,76645,,,1805,,27032252.2377875,,,New York,36,84000036,USA,2023/02/07,58,44783348,0
US,2/8/23,6736945,76685,,,2400,,27041885.762453336,,,New York,36,84000036,USA,2023/02/08,40,44783348,0
US,2/9/23,6740500,76743,,,3555,,27056155.42086461,,,New York,36,84000036,USA,2023/02/09,58,44825151,41803
US,2/10/23,6743571,76775,,,3071,,27068482.31846827,,,New York,36,84000036,USA,2023/02/10,32,44825151,0
US,2/11/23,6744923,76775,,,1352,,27073909.204030026,,,New York,36,84000036,USA,2023/02/11,0,44825151,0
US,2/12/23,6746006,76775,,,1083,,27078256.332035482,,,New York,36,84000036,USA,2023/02/12,0,44825151,0
US,2/13/23,6750201,76817,,,4195,,27095094.930357646,,,New York,36,84000036,USA,2023/02/13,42,44825151,0
US,2/14/23,6752125,76866,,,1924,,27102817.805964757,,,New York,36,84000036,USA,2023/02/14,49,44825151,0
US,2/15/23,6754579,76904,,,2454,,27112668.084935576,,,New York,36,84000036,USA,2023/02/15,38,44825151,0
US,2/16/23,6755927,76928,,,1348,,27118078.914622888,,,New York,36,84000036,USA,2023/02/16,24,44862468,37317
US,2/17/23,6758560,76956,,,2633,,27128647.69397503,,,New York,36,84000036,USA,2023/02/17,28,44862468,0
US,2/21/23,6770551,76990,,,11991,,27176779.19158672,,,New York,36,84000036,USA,2023/02/21,34,44862468,0
US,2/22/23,6770551,77027,,,0,,27176779.19158672,,,New York,36,84000036,USA,2023/02/22,37,44862468,0
US,2/23/23,6773326,77071,,,2775,,27187917.954481594,,,New York,36,84000036,USA,2023/02/23,44,44862468,0
US,2/24/23,6775366,77081,,,2040,,27196106.45044756,,,New York,36,84000036,USA,2023/02/24,10,44892378,29910
US,2/25/23,6776376,77081,,,1010,,27200160.55874443,,,New York,36,84000036,USA,2023/02/25,0,44892378,0
US,2/26/23,6777288,77081,,,912,,27203821.298117448,,,New York,36,84000036,USA,2023/02/26,0,44892378,0
US,2/27/23,6780236,76986,,,2948,,27215654.477581985,,,New York,36,84000036,USA,2023/02/27,,44892378,0
US,2/28/23,6782389,77016,,,2153,,27224296.552000962,,,New York,36,84000036,USA,2023/02/28,30,44892378,0
US,3/1/23,6782812,77043,,,423,,27225994.46072332,,,New York,36,84000036,USA,2023/03/01,27,,
US,2/2/23,3425789,28102,,,0,,18959483.092589516,,,North Carolina,37,84000037,USA,2023/02/02,0,19361448,20679
US,2/8/23,3438259,28235,,,12470,,19028496.319663513,,,North Carolina,37,84000037,USA,2023/02/08,133,19361448,0
US,2/15/23,3449973,28294,,,11714,,19093325.585256517,,,North Carolina,37,84000037,USA,2023/02/15,59,19382704,0
US,2/22/23,3459600,28346,,,9627,,19146604.68205213,,,North Carolina,37,84000037,USA,2023/02/22,52,19399071,0
US,3/1/23,3467226,28389,,,7626,,19188809.56334053,,,North Carolina,37,84000037,USA,2023/03/01,43,,
US,2/2/23,283820,2449,,,120,,755061.321131182,,,North Dakota,38,84000038,USA,2023/02/02,4,1300514,2079
US,2/3/23,283962,2449,,,142,,755439.0912234962,,,North Dakota,38,84000038,USA,2023/02/03,0,1300514,0
US,2/4/23,284000,2449,,,38,,755540.1846284817,,,North Dakota,38,84000038,USA,2023/02/04,0,1300514,0
US,2/5/23,284037,2449,,,37,,755638.6176807045,,,North Dakota,38,84000038,USA,2023/02/05,0,1300514,0
US,2/6/23,284227,2449,,,190,,756144.084705632,,,North Dakota,38,84000038,USA,2023/02/06,0,1300514,0
US,2/7/23,284351,2449,,,124,,756473.9684482162,,,North Dakota,38,84000038,USA,2023/02/07,0,1300514,0
US,2/8/23,284507,2449,,,156,,756888.9834792094,,,North Dakota,38,84000038,USA,2023/02/08,0,1300514,0
US,2/9/23,284638,2458,,,131,,757237.489691133,,,North Dakota,38,84000038,USA,2023/02/09,9,1302076,1562
US,2/10/23,284782,2458,,,144,,757620.5804889728,,,North Dakota,38,84000038,USA,2023/02/10,0,1302076,0
US,2/11/23,284819,2458,,,37,,757719.0135411955,,,North Dakota,38,84000038,USA,2023/02/11,0,1302076,0
US,2/12/23,284841,2458,,,22,,757777.5413019767,,,North Dakota,38,84000038,USA,2023/02/12,0,1302076,0
US,2/13/23,285036,2458,,,195,,758296.310090718,,,North Dakota,38,84000038,USA,2023/02/13,0,1302076,0
US,2/14/23,285187,2458,,,151,,758698.0233578973,,,North Dakota,38,84000038,USA,2023/02/14,0,1302076,0
US,2/15/23,285272,2458,,,85,,758924.1533427333,,,North Dakota,38,84000038,USA,2023/02/15,0,1302076,0
US,2/16/23,285380,2458,,,108,,759211.471441113,,,North Dakota,38,84000038,USA,2023/02/16,0,1303592,1516
US,2/17/23,285380,2459,,,0,,759211.471441113,,,North Dakota,38,84000038,USA,2023/02/17,1,1303592,0
US,2/23/23,285380,2463,,,0,,759211.471441113,,,North Dakota,38,84000038,USA,2023/02/23,4,1303592,0
US,2/24/23,286247,2463,,,867,,761517.9972864402,,,North Dakota,38,84000038,USA,2023/02/24,0,1304919,1327
US,3/1/23,286247,2463,,,0,,761517.9972864402,,,North Dakota,38,84000038,USA,2023/03/01,0,,
US,2/2/23,13503,41,,,0,,24486.798201073554,,,Northern Mariana Islands,69,580,MNP,2023/02/02,0,116999,222
US,2/3/23,13531,41,,,28,,24537.574350790655,,,Northern Mariana Islands,69,580,MNP,2023/02/03,0,116999,0
US,2/10/23,13582,41,,,51,,24630.059480632524,,,Northern Mariana Islands,69,580,MNP,2023/02/10,0,117154,0
US,2/17/23,13605,41,,,23,,24671.76846075729,,,Northern Mariana Islands,69,580,MNP,2023/02/17,0,117339,0
US,2/24/23,13631,41,,,26,,24718.91774263746,,,Northern Mariana Islands,69,580,MNP,2023/02/24,0,117500,161
US,3/1/23,13631,41,,,0,,24718.91774263746,,,Northern Mariana Islands,69,580,MNP,2023/03/01,0,,
US,2/2/23,3356027,41643,,,8260,,15414417.600587912,,,Ohio,39,84000039,USA,2023/02/02,2,20890491,21053
US,2/3/23,3356027,41644,,,0,,15414417.600587912,,,Ohio,39,84000039,USA,2023/02/03,1,20890491,0
US,2/4/23,3356027,41650,,,0,,15414417.600587912,,,Ohio,39,84000039,USA,2023/02/04,6,20890491,0
US,2/5/23,3356027,41652,,,0,,15414417.600587912,,,Ohio,39,84000039,USA,2023/02/05,2,20890491,0
US,2/6/23,3356027,41655,,,0,,15414417.600587912,,,Ohio,39,84000039,USA,2023/02/06,3,20890491,0
US,2/7/23,3356027,41658,,,0,,15414417.600587912,,,Ohio,39,84000039,USA,2023/02/07,3,20890491,0
US,2/8/23,3356027,41667,,,0,,15414417.600587912,,,Ohio,39,84000039,USA,2023/02/08,9,20890491,0
US,2/9/23,3364860,41672,,,8833,,15454988.058056219,,,Ohio,39,84000039,USA,2023/02/09,5,20911829,21338
US,2/10/23,3364860,41677,,,0,,15454988.058056219,,,Ohio,39,84000039,USA,2023/02/10,5,20911829,0
US,2/11/23,3364860,41681,,,0,,15454988.058056219,,,Ohio,39,84000039,USA,2023/02/11,4,20911829,0
US,2/13/23,3364860,41682,,,0,,15454988.058056219,,,Ohio,39,84000039,USA,2023/02/13,1,20911829,0
US,2/14/23,3364860,41684,,,0,,15454988.058056219,,,Ohio,39,84000039,USA,2023/02/14,2,20911829,0
US,2/15/23,3364860,41685,,,0,,15454988.058056219,,,Ohio,39,84000039,USA,2023/02/15,1,20911829,0
US,2/16/23,3373859,41686,,,8999,,15496320.96270439,,,Ohio,39,84000039,USA,2023/02/16,1,20931514,19685
US,2/23/23,3382995,41686,,,9136,,15538283.115928715,,,Ohio,39,84000039,USA,2023/02/23,0,20931514,0
US,3/1/23,3382995,41686,,,0,,15538283.115928715,,,Ohio,39,84000039,USA,2023/03/01,0,,
US,2/2/23,1270476,17652,,,0,,6286062.045420811,,,Oklahoma,40,84000040,USA,2023/02/02,0,6718645,5680
US,2/3/23,1274911,17704,,,4435,,6308005.541536787,,,Oklahoma,40,84000040,USA,2023/02/03,52,6718645,0
US,2/9/23,1278295,17767,,,3384,,6324748.899114343,,,Oklahoma,40,84000040,USA,2023/02/09,63,6723098,4453
US,2/16/23,1281551,17827,,,3256,,6340858.9382019695,,,Oklahoma,40,84000040,USA,2023/02/16,60,6727892,4794
US,2/23/23,1284450,17887,,,2899,,6355202.612438771,,,Oklahoma,40,84000040,USA,2023/02/23,60,6727892,0
US,3/1/23,1284450,17887,,,0,,6355202.612438771,,,Oklahoma,40,84000040,USA,2023/03/01,0,,
US,2/2/23,951465,9231,,,0,,888389.3557422969,,,Oregon,41,84000041,USA,2023/02/02,0,9262246,14530
US,2/8/23,954077,9250,,,2612,,890828.197945845,,,Oregon,41,84000041,USA,2023/02/08,19,9262246,0
US,2/15/23,956770,9296,,,2693,,893342.6704014939,,,Oregon,41,84000041,USA,2023/02/15,46,9276774,0
US,2/22/23,959393,9335,,,2623,,895791.7833800187,,,Oregon,41,84000041,USA,2023/02/22,39,9289066,0
US,3/1/23,961523,9361,,,2130,,897780.5788982259,,,Oregon,41,84000041,USA,2023/03/01,26,,
US,2/2/23,3479345,49791,,,0,,774809.7127765233,,,Pennsylvania,42,84000042,USA,2023/02/02,0,27192543,43536
US,2/8/23,3490499,49921,,,11154,,777293.5790031577,,,Pennsylvania,42,84000042,USA,2023/02/08,130,27192543,0
US,2/13/23,3491219,49921,,,720,,777453.9146390889,,,Pennsylvania,42,84000042,USA,2023/02/13,0,27228676,0
US,2/15/23,3501712,50055,,,10493,,779790.5838444032,,,Pennsylvania,42,84000042,USA,2023/02/15,134,27228676,0
US,2/20/23,3502122,50055,,,410,,779881.8860815307,,,Pennsylvania,42,84000042,USA,2023/02/20,0,27260059,0
US,2/22/23,3512137,50168,,,10015,,782112.1102396572,,,Pennsylvania,42,84000042,USA,2023/02/22,113,27260059,0
US,2/27/23,3512545,50168,,,408,,782202.9671000183,,,Pennsylvania,42,84000042,USA,2023/02/27,0,27297988,0
US,3/1/23,3520813,50281,,,8268,,784044.1546526283,,,Pennsylvania,42,84000042,USA,2023/03/01,113,,
US,2/2/23,1085501,5705,,,1002,,,,,Puerto Rico,72,630,PRI,2023/02/02,6,7772005,22061
